# generated, 2026-09-04T03:29:05+00:00
# source, results/flights/New Folder With Items/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
88,431178.336122,431178.336122,7.0008,-2.6018,134.6185,43.8519,-14.0288,77.9686,0.672133,-0.167941,-0.721133,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.307,1.4619,42.2259,4.7044,0.9611,,,2.5178,0.3702,2.8880
89,431178.364623,431178.364623,6.9890,-2.6355,134.6941,43.7430,-13.9138,77.9686,0.671138,-0.166261,-0.722448,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.135,1.4619,42.2259,4.5776,0.9722,,,2.5379,0.3931,2.9310
90,431178.388126,431178.388126,6.9978,-2.5740,134.6652,43.6504,-13.8320,77.9686,0.670240,-0.165023,-0.723565,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.108,1.4619,42.2259,4.5925,0.9278,,,2.6804,0.3581,3.0385
91,431178.417199,431178.417199,7.1071,-2.5411,134.5005,45.1782,-14.3291,77.9686,0.687237,-0.175546,-0.704904,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.567,1.4619,42.2259,4.8025,0.9056,,,2.7214,0.3518,3.0731
92,431178.444595,431178.444595,6.8596,-2.5367,134.5417,44.0983,-13.5166,77.9686,0.676617,-0.162648,-0.718147,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.221,1.4619,42.2259,4.8591,0.9222,,,2.4106,0.3641,2.7747
93,431178.472369,431178.472369,6.9622,-2.6788,134.6982,43.7272,-13.9494,77.9686,0.670840,-0.166630,-0.722639,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.477,1.4619,42.2259,4.5306,1.0000,,,2.4234,0.3554,2.7788
94,431178.498502,431178.498502,6.9455,-2.6044,134.6728,43.3444,-12.8729,77.9686,0.669130,-0.152919,-0.727242,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.834,1.4619,42.2259,4.6213,0.9333,,,2.5307,0.3545,2.8852
95,431178.529497,431178.529497,6.9229,-2.5881,134.7209,43.1170,-10.9513,77.9686,0.671044,-0.129846,-0.729959,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.336,1.4619,42.2259,4.5928,0.9167,,,2.6015,0.3768,2.9783
96,431178.552513,431178.552513,6.9878,-2.7512,134.8368,43.7518,-13.7117,77.9686,0.671827,-0.163920,-0.722343,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.001,1.4619,42.2259,4.4661,1.0000,,,2.5982,0.3722,2.9703
97,431178.580252,431178.580252,6.9740,-2.5887,134.6672,43.5096,-13.2158,77.9686,0.670242,-0.157399,-0.725259,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.419,1.4619,42.2259,4.3974,0.9222,,,2.5362,0.4342,2.9704
98,431178.608476,431178.608476,6.9716,-2.5675,134.6512,43.9604,-13.8684,77.9686,0.673925,-0.166385,-0.719820,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.638,1.4619,42.2259,4.5018,0.9278,,,2.5377,0.3467,2.8844
99,431178.637857,431178.637857,6.9769,-2.6473,134.6787,44.0829,-14.1041,77.9686,0.674726,-0.169531,-0.718334,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.205,1.4619,42.2259,4.4920,0.9722,,,2.5108,0.4578,2.9686
100,431178.661323,431178.661323,7.0154,-2.5858,134.6441,43.5535,-13.4329,77.9686,0.670181,-0.160066,-0.724731,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.705,1.4619,42.2259,4.6030,0.9278,,,2.6767,0.4211,3.0978
101,431178.688724,431178.688724,6.8587,-2.6338,134.7181,43.1959,-11.2863,77.9686,0.671258,-0.133964,-0.729017,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.517,1.4619,42.2259,4.4048,0.9444,,,2.5235,0.3955,2.9191
102,431178.720876,431178.720876,6.7511,-2.5816,134.7105,43.2001,-12.0533,77.9686,0.669457,-0.142948,-0.728967,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.525,1.4619,42.2259,4.6333,0.9444,,,2.4872,0.3051,2.7923
103,431178.753195,431178.753195,7.0694,-2.5250,134.5852,43.6885,-13.7577,77.9686,0.670920,-0.164268,-0.723106,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.270,1.4619,42.2259,4.6801,0.9167,,,2.7708,0.4130,3.1838
104,431178.784909,431178.784909,6.9870,-2.5189,134.6164,43.5978,-13.2601,77.9686,0.671206,-0.158173,-0.724199,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.355,1.4619,42.2259,4.5921,0.9111,,,1.9547,0.3823,2.3371
105,431178.812226,431178.812226,6.9298,-2.5546,134.7391,42.7942,-10.4958,77.9686,0.668000,-0.123755,-0.733799,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.056,1.4619,42.2259,4.7024,0.9056,,,2.6020,0.3023,2.9043
106,431178.836107,431178.836107,6.9915,-2.4738,134.6011,43.8619,-13.9727,77.9686,0.672419,-0.167313,-0.721012,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.613,1.4619,42.2259,4.6930,0.9000,,,2.5084,0.2663,2.7747
107,431178.867288,431178.867288,6.8435,-2.4842,134.5866,43.5744,-11.7790,77.9686,0.674781,-0.140711,-0.724479,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.543,1.4619,42.2259,4.8316,0.8944,,,2.4922,0.2732,2.7655
108,431178.894494,431178.894494,6.9590,-2.6480,134.6835,43.5968,-13.7907,77.9686,0.669701,-0.164379,-0.724210,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.387,1.4619,42.2259,4.5492,0.9722,,,2.4775,0.4225,2.9000
109,431178.912584,431178.912584,6.7953,-2.7600,134.7373,43.0950,-12.7543,77.9686,0.666353,-0.150833,-0.730222,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.871,1.4619,42.2259,4.5420,1.0000,,,2.4393,0.3643,2.8036
110,431178.940969,431178.940969,6.9654,-2.5300,134.6842,43.2259,-11.9644,77.9686,0.669998,-0.141978,-0.728659,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.556,1.4619,42.2259,4.6474,0.9056,,,2.3955,0.3018,2.6973
111,431178.980028,431178.980028,6.9483,-2.5811,134.6263,43.7319,-13.0322,77.9686,0.673480,-0.155884,-0.722582,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.892,1.4619,42.2259,4.5520,0.9222,,,2.4245,0.3655,2.7900
112,431179.005961,431179.005961,6.7684,-2.5649,134.5813,42.9600,-9.4976,77.9686,0.672146,-0.112450,-0.731829,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.546,1.4619,42.2259,4.9532,0.9278,,,2.7649,0.2911,3.0560
113,431179.036141,431179.036141,7.0053,-2.6715,134.6940,43.6685,-13.6838,77.9686,0.670886,-0.163343,-0.723347,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.957,1.4619,42.2259,4.5339,0.9833,,,2.6209,0.4625,3.0834
114,431179.060226,431179.060226,6.8058,-2.5809,134.7019,42.6829,-9.5966,77.9686,0.668453,-0.113019,-0.735117,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.965,1.4619,42.2259,4.7430,0.9389,,,2.3995,0.3202,2.7197
115,431179.092350,431179.092350,6.9353,-2.5653,134.7047,43.4823,-11.8194,77.9686,0.673541,-0.140948,-0.725587,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.716,1.4619,42.2259,4.5310,0.9111,,,2.4515,0.3859,2.8374
116,431179.120707,431179.120707,6.9664,-2.6174,134.6524,43.8758,-13.9670,77.9686,0.672606,-0.167288,-0.720844,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.534,1.4619,42.2259,4.5156,0.9667,,,2.4110,0.3800,2.7910
117,431179.144587,431179.144587,6.9247,-2.5325,134.6082,43.4647,-12.2624,77.9686,0.672213,-0.146104,-0.725798,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.247,1.4619,42.2259,4.6387,0.9111,,,2.1493,0.4433,2.5926
118,431179.176383,431179.176383,6.9800,-2.7009,134.7132,43.5909,-12.8578,77.9686,0.672215,-0.153436,-0.724281,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.429,1.4619,42.2259,4.4920,1.0000,,,2.5234,0.5366,3.0600
119,431179.201689,431179.201689,7.0243,-2.5968,134.6482,43.7284,-13.5677,77.9686,0.671950,-0.162161,-0.722625,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.509,1.4619,42.2259,4.5622,0.9333,,,2.7743,0.4243,3.1986
120,431179.228895,431179.228895,6.9360,-2.7925,134.7546,43.6246,-13.4926,77.9686,0.670888,-0.160975,-0.723876,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.116,1.4619,42.2259,4.3849,1.0000,,,2.9284,0.3610,3.2894
121,431179.256469,431179.256469,6.9720,-2.7355,134.7385,43.5973,-13.3860,77.9686,0.670851,-0.159646,-0.724205,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.078,1.4619,42.2259,4.4373,1.0000,,,2.1057,0.3793,2.4850
122,431179.280488,431179.280488,6.9169,-2.8281,134.6859,43.7180,-12.9387,77.9686,0.673563,-0.154745,-0.722750,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.332,1.4619,42.2259,4.4567,0.9778,,,2.5184,0.5251,3.0435
123,431179.309375,431179.309375,6.9518,-2.6750,134.6952,43.5379,-13.4174,77.9686,0.670032,-0.159840,-0.724919,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.376,1.4619,42.2259,4.4156,0.9778,,,2.4142,0.4412,2.8553
124,431179.329628,431179.329628,6.9960,-2.6461,134.7089,43.7884,-13.9354,77.9686,0.671631,-0.166652,-0.721900,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.437,1.4619,42.2259,4.4675,0.9722,,,2.5227,0.3810,2.9037
125,431179.376793,431179.376793,6.9834,-2.6982,134.7265,43.4306,-13.5569,77.9686,0.668321,-0.161151,-0.726207,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.443,1.4619,42.2259,4.4053,1.0000,,,2.7555,0.5111,3.2666
126,431179.400717,431179.400717,6.9985,-2.6521,134.7081,43.6399,-13.5559,77.9686,0.670898,-0.161761,-0.723691,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.209,1.4619,42.2259,4.4223,0.9722,,,2.2486,0.3807,2.6293
127,431179.451445,431179.451445,6.9411,-2.7195,134.7541,43.7166,-13.7913,77.9686,0.671168,-0.164747,-0.722767,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.180,1.4619,42.2259,4.4108,1.0000,,,2.5166,0.3590,2.8755
128,431179.484630,431179.484630,6.9659,-2.2590,134.7593,42.7305,-11.3836,77.9686,0.665202,-0.133931,-0.734553,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.921,1.4619,42.2259,4.9166,0.8000,,,2.6033,0.3213,2.9247
129,431179.516518,431179.516518,6.7843,-2.5800,134.6161,43.7073,-11.2935,77.9686,0.677595,-0.135317,-0.722880,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.979,1.4619,42.2259,4.6429,0.9278,,,2.4138,0.3247,2.7385
130,431179.544297,431179.544297,6.9654,-2.6700,134.7003,43.7311,-13.8102,77.9686,0.671291,-0.165012,-0.722592,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.739,1.4619,42.2259,4.3345,0.9778,,,2.5320,0.3962,2.9282
131,431179.573660,431179.573660,6.9806,-2.6055,134.6381,43.5646,-12.6341,77.9686,0.672485,-0.150738,-0.724597,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.829,1.4619,42.2259,4.4392,0.9278,,,2.4937,0.3593,2.8530
132,431179.596773,431179.596773,7.0198,-2.5653,134.6262,43.4907,-13.9748,77.9686,0.667867,-0.166206,-0.725486,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.926,1.4619,42.2259,4.5936,0.9222,,,2.3695,0.4922,2.8617
133,431179.625088,431179.625088,6.9826,-2.6119,134.7039,43.4507,-12.5389,77.9686,0.671327,-0.149307,-0.725967,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.989,1.4619,42.2259,4.4101,0.9278,,,2.4970,0.3759,2.8729
134,431179.647809,431179.647809,6.9758,-2.5494,134.6926,43.2551,-12.4212,77.9686,0.669208,-0.147395,-0.728310,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.212,1.4619,42.2259,4.4118,0.9111,,,2.4928,0.2670,2.7598
135,431179.680476,431179.680476,6.9780,-2.6295,134.7070,43.6720,-13.6195,77.9686,0.671112,-0.162601,-0.723304,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.924,1.4619,42.2259,4.4223,0.9611,,,2.5027,0.4489,2.9516
136,431179.704354,431179.704354,6.9946,-2.5239,134.6225,43.5014,-12.6189,77.9686,0.671745,-0.150386,-0.725357,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.711,1.4619,42.2259,4.5801,0.9056,,,2.4174,0.3900,2.8073
137,431179.732699,431179.732699,6.9549,-2.7197,134.7766,43.8731,-13.6285,77.9686,0.673550,-0.163304,-0.720876,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.790,1.4619,42.2259,4.3997,1.0000,,,2.4815,0.4109,2.8925
138,431179.760760,431179.760760,6.9634,-2.5710,134.6422,43.6041,-13.5157,77.9686,0.670572,-0.161184,-0.724122,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.280,1.4619,42.2259,4.4653,0.9222,,,2.4177,0.3975,2.8152
139,431179.785399,431179.785399,7.1173,-2.6038,134.6562,45.5424,-14.7884,77.9686,0.690125,-0.182189,-0.700381,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.134,1.4619,42.2259,4.8058,0.9667,,,2.4016,0.3686,2.7702
140,431179.812552,431179.812552,6.9824,-2.7376,134.7681,43.6729,-13.4978,77.9686,0.671466,-0.161178,-0.723294,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.078,1.4619,42.2259,4.3873,1.0000,,,2.5205,0.3733,2.8938
141,431179.836456,431179.836456,6.9842,-2.6143,134.6964,43.5328,-13.1587,77.9686,0.670684,-0.156798,-0.724981,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.273,1.4619,42.2259,4.3539,0.9333,,,2.5069,0.3739,2.8808
142,431179.864947,431179.864947,6.9224,-2.5059,134.7951,42.7909,-10.8592,77.9686,0.667160,-0.127983,-0.733838,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.739,1.4619,42.2259,4.5259,0.8944,,,2.4122,0.2749,2.6872
143,431179.892878,431179.892878,6.9681,-2.6242,134.6797,43.5246,-13.3917,77.9686,0.669941,-0.159500,-0.725079,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.881,1.4619,42.2259,4.3031,0.9500,,,2.3912,0.4348,2.8259
144,431179.916097,431179.916097,6.9165,-2.5307,134.6379,43.2207,-11.7101,77.9686,0.670558,-0.138989,-0.728721,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.194,1.4619,42.2259,4.4544,0.9111,,,2.8883,0.2962,3.1845
145,431179.940647,431179.940647,7.0809,-2.4118,134.5627,43.7146,-15.3197,77.9686,0.666510,-0.182584,-0.722791,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.532,1.4619,42.2259,4.6887,0.8944,,,2.4652,0.2769,2.7421
146,431179.968672,431179.968672,6.9184,-2.7379,134.7721,43.4420,-12.9518,77.9686,0.670126,-0.154117,-0.726071,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.655,1.4619,42.2259,4.3961,1.0000,,,2.4290,0.3585,2.7875
147,431180.001340,431180.001340,7.0135,-2.5066,134.4958,43.7433,-11.9038,77.9686,0.676559,-0.142620,-0.722445,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.783,1.4619,42.2259,4.7052,0.9000,,,2.4841,0.2930,2.7770
148,431180.028506,431180.028506,6.9887,-2.5647,134.7072,43.5348,-12.6922,77.9686,0.671964,-0.151338,-0.724956,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.583,1.4619,42.2259,4.4840,0.9167,,,2.7160,0.3774,3.0933
149,431180.048256,431180.048256,6.9701,-2.6210,134.6976,43.5615,-13.3291,77.9686,0.670569,-0.158875,-0.724635,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.440,1.4619,42.2259,4.3342,0.9333,,,2.5839,0.3639,2.9478
150,431180.080450,431180.080450,6.9101,-2.8032,134.7713,43.6156,-13.9441,77.9686,0.669489,-0.166229,-0.723984,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.428,1.4619,42.2259,4.3851,1.0000,,,2.7526,0.3871,3.1397
151,431180.116611,431180.116611,6.9567,-2.7301,134.7758,43.7877,-13.4352,77.9686,0.673050,-0.160780,-0.721909,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.391,1.4619,42.2259,4.4404,1.0000,,,2.4898,0.3641,2.8539
152,431180.144333,431180.144333,7.0115,-2.5774,134.6600,43.5962,-13.7849,77.9686,0.669709,-0.164309,-0.724218,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.308,1.4619,42.2259,4.4573,0.9222,,,2.4983,0.3693,2.8676
153,431180.168123,431180.168123,6.9004,-2.8322,134.7662,43.7276,-12.5698,77.9686,0.674662,-0.150431,-0.722635,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.849,1.4619,42.2259,4.4800,0.9667,,,2.4240,0.4671,2.8912
154,431180.196547,431180.196547,6.9907,-2.6520,134.7036,43.5845,-13.5057,77.9686,0.670358,-0.161009,-0.724359,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.662,1.4619,42.2259,4.4199,0.9722,,,2.4220,0.3595,2.7815
155,431180.227582,431180.227582,6.9626,-2.7477,134.7354,43.5611,-13.7204,77.9686,0.669464,-0.163450,-0.724639,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.150,1.4619,42.2259,4.4206,1.0000,,,2.4661,0.4465,2.9126
156,431180.264459,431180.264459,7.0193,-2.6677,134.7890,43.9036,-14.3650,77.9686,0.671766,-0.172043,-0.720507,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.562,1.4619,42.2259,4.5076,0.9889,,,2.4851,0.3810,2.8660
157,431180.284660,431180.284660,6.8038,-2.5015,134.5464,43.6617,-11.8170,77.9686,0.675767,-0.141384,-0.723429,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.780,1.4619,42.2259,4.8182,0.9056,,,2.5061,0.2953,2.8014
158,431180.311946,431180.311946,7.0116,-2.7282,134.7440,43.5265,-13.1902,77.9686,0.670521,-0.157148,-0.725056,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.956,1.4619,42.2259,4.4764,1.0000,,,2.6023,0.3883,2.9907
159,431180.360783,431180.360783,7.0063,-2.7027,134.7304,43.4990,-13.1787,77.9686,0.670213,-0.156934,-0.725387,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.029,1.4619,42.2259,4.4287,1.0000,,,2.4142,0.3440,2.7582
160,431180.384310,431180.384310,6.7776,-2.5066,134.5652,43.4173,-11.5363,77.9686,0.673421,-0.137454,-0.726368,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.133,1.4619,42.2259,4.8651,0.9000,,,2.4956,0.2637,2.7592
161,431180.412344,431180.412344,6.8754,-2.6109,134.6994,43.1951,-10.6296,77.9686,0.672739,-0.126260,-0.729027,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.660,1.4619,42.2259,4.4780,0.9333,,,2.5782,0.2984,2.8765
162,431180.436684,431180.436684,6.7708,-2.5642,134.7292,42.9700,-11.4033,77.9686,0.668160,-0.134765,-0.731711,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.574,1.4619,42.2259,4.7259,0.9333,,,2.3903,0.3031,2.6934
163,431180.471198,431180.471198,6.7814,-2.5668,134.7404,42.7400,-9.9794,77.9686,0.668405,-0.117610,-0.734441,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.995,1.4619,42.2259,4.7861,0.9389,,,2.9206,0.3290,3.2497
164,431180.496503,431180.496503,6.9139,-2.6068,134.7104,43.0731,-10.5567,77.9686,0.671372,-0.125119,-0.730483,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.515,1.4619,42.2259,4.6432,0.9333,,,2.5668,0.2818,2.8487
165,431180.524601,431180.524601,6.9201,-2.8237,134.7817,43.6332,-14.0631,77.9686,0.669358,-0.167673,-0.723772,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.471,1.4619,42.2259,4.5028,0.9944,,,2.5690,0.5393,3.1083
166,431180.548168,431180.548168,6.9029,-2.7354,134.7927,43.7417,-13.1912,77.9686,0.673164,-0.157780,-0.722465,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.612,1.4619,42.2259,4.3979,1.0000,,,2.9623,0.3620,3.3243
167,431180.580705,431180.580705,6.9480,-2.5696,134.7102,43.2276,-12.9712,77.9686,0.667422,-0.153734,-0.728638,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.536,1.4619,42.2259,4.4587,0.9167,,,2.7380,0.3355,3.0735
168,431180.612537,431180.612537,6.7589,-2.5822,134.6128,42.8525,-9.2252,77.9686,0.671316,-0.109032,-0.733108,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.584,1.4619,42.2259,4.8329,0.9444,,,2.9830,0.2989,3.2819
169,431180.636250,431180.636250,6.9842,-2.5990,134.7081,43.4331,-12.9758,77.9686,0.669952,-0.154373,-0.726177,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.629,1.4619,42.2259,4.3822,0.9278,,,2.3832,0.2720,2.6553
170,431180.660011,431180.660011,6.9511,-2.7265,134.7582,43.7061,-13.6664,77.9686,0.671397,-0.163252,-0.722893,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.549,1.4619,42.2259,4.4578,1.0000,,,2.6738,0.3698,3.0436
171,431180.686651,431180.686651,6.9862,-2.6749,134.7033,43.6335,-13.5682,77.9686,0.670785,-0.161885,-0.723769,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.099,1.4619,42.2259,4.4346,0.9833,,,2.4369,0.4014,2.8383
172,431180.717990,431180.717990,6.7482,-2.5884,134.6240,43.5565,-10.7965,77.9686,0.676873,-0.129078,-0.724695,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.913,1.4619,42.2259,4.7481,0.9389,,,2.3607,0.3549,2.7156
173,431180.740660,431180.740660,7.0259,-2.5879,134.6804,43.2201,-13.2248,77.9686,0.666642,-0.156664,-0.728728,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.702,1.4619,42.2259,4.5006,0.9278,,,2.4988,0.3874,2.8862
174,431180.768831,431180.768831,6.9663,-2.7814,134.7179,43.2557,-11.2430,77.9686,0.672105,-0.133605,-0.728303,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.358,1.4619,42.2259,4.6220,0.9667,,,2.3772,0.3673,2.7445
175,431180.792759,431180.792759,6.9813,-2.7720,134.7962,43.1999,-11.3696,77.9686,0.671112,-0.134950,-0.728970,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.103,1.4619,42.2259,4.6356,0.9722,,,2.6900,0.3895,3.0795
176,431180.820539,431180.820539,6.7836,-2.5057,134.6346,43.3244,-11.0007,77.9686,0.673521,-0.130928,-0.727480,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.282,1.4619,42.2259,4.8260,0.8944,,,2.4807,0.2702,2.7509
177,431180.848343,431180.848343,6.9263,-2.4893,134.4991,43.4303,-11.6463,77.9686,0.673319,-0.138779,-0.726211,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.456,1.4619,42.2259,4.8106,0.9000,,,2.3982,0.2746,2.6728
178,431180.872025,431180.872025,6.9446,-2.7422,134.7406,43.5999,-13.9260,77.9686,0.669349,-0.165969,-0.724173,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.579,1.4619,42.2259,4.4780,1.0000,,,2.4331,0.4363,2.8694
179,431180.900560,431180.900560,6.9126,-2.7944,134.7743,43.9386,-13.6033,77.9686,0.674422,-0.163201,-0.720084,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.406,1.4619,42.2259,4.4954,1.0000,,,2.4923,0.3856,2.8779
180,431180.924293,431180.924293,6.9709,-2.5925,134.6889,43.7210,-12.2164,77.9686,0.675497,-0.146250,-0.722713,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.985,1.4619,42.2259,4.5265,0.9222,,,2.7283,0.3588,3.0872
181,431180.952546,431180.952546,6.9583,-2.6023,134.6677,43.4085,-12.9672,77.9686,0.669671,-0.154202,-0.726472,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.604,1.4619,42.2259,4.3978,0.9333,,,2.4132,0.3677,2.7809
182,431180.980106,431180.980106,6.9714,-2.6504,134.6747,43.5650,-12.8205,77.9686,0.671996,-0.152927,-0.724593,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.186,1.4619,42.2259,4.3340,0.9722,,,2.4892,0.3711,2.8603
183,431181.005655,431181.005655,6.9670,-2.6434,134.6932,43.5347,-13.5478,77.9686,0.669628,-0.161355,-0.724957,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.502,1.4619,42.2259,4.4550,0.9722,,,2.4853,0.3728,2.8581
184,431181.028127,431181.028127,6.9413,-2.7993,134.7527,43.6913,-12.6794,77.9686,0.673927,-0.151622,-0.723072,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.619,1.4619,42.2259,4.4667,0.9889,,,2.4974,0.4445,2.9419
185,431181.056512,431181.056512,6.9829,-2.6677,134.6977,43.5432,-13.5554,77.9686,0.669711,-0.161468,-0.724855,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.622,1.4619,42.2259,4.3891,0.9722,,,2.4555,0.3645,2.8200
